INFO 2025-08-04 17:00:33,678 autoreload 10228 13136 Watching for file changes with StatReloader
WARNING 2025-08-06 02:54:27,270 log 8696 4504 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:27,270 basehttp 8696 4504 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:30,295 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:30,302 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:30,331 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:33,589 log 8696 9152 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:33,589 basehttp 8696 9152 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:36,599 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:36,617 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:36,647 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:37,971 log 8696 12656 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:37,972 basehttp 8696 12656 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:40,990 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:40,997 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:41,030 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:42,884 log 8696 10816 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:42,884 basehttp 8696 10816 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:45,898 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:45,916 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:45,946 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:47,482 log 8696 11652 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:47,483 basehttp 8696 11652 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:50,501 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:50,523 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:50,550 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:52,901 log 8696 3980 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:52,902 basehttp 8696 3980 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:54:55,914 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:54:55,959 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:54:55,986 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:54:59,727 log 8696 2168 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:54:59,728 basehttp 8696 2168 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:02,736 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:02,782 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:02,809 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
INFO 2025-08-06 02:55:06,326 views 8696 2748 Scores updated in session f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca: Team1=0, Team2=2
INFO 2025-08-06 02:55:06,333 basehttp 8696 2748 "POST /games/api/update-scores/ HTTP/1.1" 200 187
WARNING 2025-08-06 02:55:06,340 log 8696 4152 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:06,340 basehttp 8696 4152 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:09,353 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:09,362 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:09,391 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:12,966 log 8696 7120 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:12,967 basehttp 8696 7120 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:15,986 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:15,997 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:16,026 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:19,212 log 8696 12024 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:19,212 basehttp 8696 12024 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:22,234 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:22,253 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:22,281 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:27,116 log 8696 9572 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:27,116 basehttp 8696 9572 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:30,141 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:30,185 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:30,211 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:32,930 log 8696 4008 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:32,931 basehttp 8696 4008 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:35,947 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:35,966 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:35,994 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:40,422 log 8696 5692 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:40,423 basehttp 8696 5692 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:43,432 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:43,450 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:43,477 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:45,753 log 8696 13388 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:45,754 basehttp 8696 13388 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:48,766 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:48,785 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:48,810 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:52,216 log 8696 2896 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:52,216 basehttp 8696 2896 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:55:55,225 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:55:55,243 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:55:55,269 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:55:59,222 log 8696 2732 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:55:59,222 basehttp 8696 2732 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:02,232 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:02,241 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:02,272 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:05,256 log 8696 7572 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:05,257 basehttp 8696 7572 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:08,267 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:08,285 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:08,312 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:11,965 log 8696 7116 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:11,965 basehttp 8696 7116 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:14,977 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:14,996 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:15,025 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:17,027 log 8696 2844 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:17,028 basehttp 8696 2844 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:20,041 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:20,058 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:20,084 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:22,277 log 8696 6588 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:22,277 basehttp 8696 6588 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:25,288 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:25,307 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:25,341 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:25,347 log 8696 5684 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:25,348 basehttp 8696 5684 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:28,358 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:28,377 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:28,413 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:28,419 log 8696 14224 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:28,420 basehttp 8696 14224 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:31,435 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:31,451 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
WARNING 2025-08-06 02:56:31,500 log 8696 1088 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:31,500 basehttp 8696 1088 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:31,519 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
INFO 2025-08-06 02:56:34,511 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:34,520 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
WARNING 2025-08-06 02:56:34,568 log 8696 3972 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:34,569 basehttp 8696 3972 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:34,585 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
INFO 2025-08-06 02:56:37,593 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:37,602 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
WARNING 2025-08-06 02:56:37,639 log 8696 13244 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:37,640 basehttp 8696 13244 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:37,646 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
INFO 2025-08-06 02:56:40,651 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:40,669 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:40,695 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:40,712 log 8696 2028 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:40,713 basehttp 8696 2028 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:40,714 basehttp 8696 2028 - Broken pipe from ('127.0.0.1', 57514)
INFO 2025-08-06 02:56:43,727 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:43,745 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:43,779 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:43,786 log 8696 2472 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:43,787 basehttp 8696 2472 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:46,800 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:46,817 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:46,847 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:46,861 log 8696 6428 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:46,862 basehttp 8696 6428 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:49,880 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:49,897 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:49,925 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:49,939 log 8696 1508 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:49,940 basehttp 8696 1508 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:52,953 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:52,973 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:52,999 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:53,041 log 8696 11584 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:53,041 basehttp 8696 11584 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:56,055 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:56,065 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:56,094 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:56,109 log 8696 9700 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:56,110 basehttp 8696 9700 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:56:59,119 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:56:59,136 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:56:59,164 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:56:59,271 log 8696 4440 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:56:59,271 basehttp 8696 4440 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:57:02,286 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:57:02,304 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:57:02,332 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:57:02,609 log 8696 6528 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:57:02,609 basehttp 8696 6528 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:57:05,619 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:57:05,626 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:57:05,656 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:57:06,035 log 8696 4288 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:57:06,035 basehttp 8696 4288 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:57:09,046 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:57:09,064 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:57:09,095 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:57:09,515 log 8696 14764 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:57:09,515 basehttp 8696 14764 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:57:12,535 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:57:12,542 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
INFO 2025-08-06 02:57:12,569 basehttp 8696 2748 "GET /games/api/session-state/?session_id=f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca HTTP/1.1" 200 938
WARNING 2025-08-06 02:57:14,550 log 8696 12272 Not Found: /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/
WARNING 2025-08-06 02:57:14,550 basehttp 8696 12272 "GET /ws/letters/f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca/ HTTP/1.1" 404 3273
INFO 2025-08-06 02:57:17,940 views 8696 2748 Display page accessed for session: f61f9d92-0481-4c89-b1e3-8cbfcd93b5ca
INFO 2025-08-06 02:57:17,950 basehttp 8696 2748 "GET /games/letters/display/display-f61f9d92/ HTTP/1.1" 200 21704
